track_id,song_id,artist_id,artist_name,song_title,genre,top1_genre_dot,top2_genre_dot,top3_genre_dot,top1_genre_cov,top2_genre_cov,top3_genre_cov,top1_genre_corr,top2_genre_corr,top3_genre_corr,top1_genre_cosine,top2_genre_cosine,top3_genre_cosine
TRLHJMW128F1493BA1,SOZUQLN12A5891F885,AR4KS8C1187FB4CF3D,Tori Amos,Mother (2006 Remastered Alternate Mix),metal,r&b/soul,hip hop,hip hop,pop,rock,jazz,electronic,electronic,jazz,rock,jazz,electronic
TRZGXNM128F1451ADF,SOGGUIK12A6D4F5F5B,ARHTAPO1187FB5AADE,Iron Maiden,Lord Of The Flies (Live In Dortmund),metal,r&b/soul,r&b/soul,electronic,r&b/soul,electronic,hip hop,metal,electronic,rock,metal,electronic,r&b/soul
TROGUOT128F147F39A,SOPFDRI12A6D4F83F4,ARHTAPO1187FB5AADE,Iron Maiden,Phantom Of The Opera (Live) (1998 Digital Remaster),metal,hip hop,hip hop,hip hop,hip hop,hip hop,jazz,reggae,r&b/soul,country,r&b/soul,hip hop,hip hop
TRJYSJS128EF356B75,SOTFXJB12A58A7692B,ARQATWU1187B98EE26,Ill Niño,Re-Birth,metal,r&b/soul,hip hop,metal,r&b/soul,hip hop,hip hop,jazz,punk,rock,jazz,punk,rock
TRSUANW128F930BD52,SOHWQLM12AB017E46B,ARDZQ7Z1187B99711A,Kamelot,This Pain,metal,r&b/soul,hip hop,hip hop,r&b/soul,hip hop,hip hop,classical,blues,r&b/soul,classical,r&b/soul,blues
TRRIRCF128F426A606,SOFRVOH12A8C132F50,ARXPPEY1187FB51DF4,Michael Jackson,You Are Not Alone,pop,r&b/soul,r&b/soul,metal,r&b/soul,punk,pop,pop,r&b/soul,jazz,pop,r&b/soul,jazz
TREUPHA128F4278F34,SOTLPVB12CF5CFD7F3,ARXPPEY1187FB51DF4,Michael Jackson,Baby Be Mine,pop,r&b/soul,hip hop,r&b/soul,r&b/soul,r&b/soul,pop,electronic,pop,r&b/soul,electronic,pop,r&b/soul
TRQAWKR128F425EEC3,SOFHEBR12CF5F892C7,ARXPPEY1187FB51DF4,Michael Jackson,Man In The Mirror,pop,r&b/soul,hip hop,hip hop,hip hop,blues,pop,latin,pop,pop,pop,hip hop,blues
TRCYAYD128F92F3758,SODIHGW12CF5F88001,ARXPPEY1187FB51DF4,Michael Jackson,Why You Wanna Trip On Me,pop,r&b/soul,pop,hip hop,r&b/soul,pop,r&b/soul,electronic,r&b/soul,punk,electronic,r&b/soul,r&b/soul
TRGJXNX128F92F8757,SOEURRQ12D02194749,ARORMBJ1241B9CDB1A,Ke$ha,TiK ToK,pop,r&b/soul,hip hop,hip hop,hip hop,hip hop,hip hop,electronic,rock,hip hop,electronic,hip hop,hip hop
TRNQDAJ128F92F4AE0,SOQDMKM12A58A7A9B2,ARF5M7Q1187FB501E8,Maroon 5,Nothing Lasts Forever,pop,r&b/soul,hip hop,r&b/soul,r&b/soul,pop,rock,r&b/soul,pop,rock,r&b/soul,pop,rock
TRHKYKI128E07921BC,SOPOYAC12D021B2BE2,ARDCFNZ1187FB3DDB0,Enrique Iglesias,Roamer,pop,hip hop,hip hop,hip hop,hip hop,hip hop,electronic,electronic,rock,electronic,rock,electronic,hip hop
TRTJYFF128F9340CA9,SOYXNXN12A8C131F3D,ARML3X41187FB35F2E,Jason Mraz,Live High (Album Version),pop,hip hop,r&b/soul,r&b/soul,blues,pop,hip hop,r&b/soul,pop,jazz,r&b/soul,pop,jazz
TRMBGMX128F92FD769,SOREOCT12AB0184E18,ARKSZW81187B9B695D,Mariah Carey,Did I Do That?,pop,r&b/soul,hip hop,hip hop,r&b/soul,pop,hip hop,pop,r&b/soul,pop,pop,hip hop,hip hop
TRWMZQL128F9306DCB,SOQWWOQ12AAF3B22EA,ARKSZW81187B9B695D,Mariah Carey,I'll Be There,pop,classical,hip hop,r&b/soul,classical,rock,metal,classical,jazz,pop,classical,jazz,pop
TRRIZDV128F92C1F17,SOBQRXD12A8C13FB26,ARBAW9R1187B98FB6B,Natasha Bedingfield,I Think They're Thinking - Interlude,pop,r&b/soul,hip hop,hip hop,electronic,hip hop,r&b/soul,reggae,electronic,punk,reggae,electronic,punk
TREXAZN128F425A825,SOUPUNL12A8AE48502,ARBAW9R1187B98FB6B,Natasha Bedingfield,Silent Movie,pop,r&b/soul,hip hop,metal,r&b/soul,hip hop,metal,folk,r&b/soul,electronic,folk,r&b/soul,electronic
TRFYGMB128F425A7A2,SOXDIRH12A8AE45FD5,ARBAW9R1187B98FB6B,Natasha Bedingfield,Stumble,pop,r&b/soul,hip hop,hip hop,r&b/soul,r&b/soul,rock,folk,r&b/soul,pop,folk,r&b/soul,pop
TRSRDVR128F92E6CF4,SOIXPFM12AF72A3189,ARDCFNZ1187FB3DDB0,Enrique Iglesias,Heroe,pop,pop,hip hop,hip hop,pop,r&b/soul,hip hop,pop,punk,r&b/soul,pop,punk,r&b/soul
TRNHATG128F428BC8A,SOVSGRO12A8C138859,ARDCFNZ1187FB3DDB0,Enrique Iglesias,Little Girl,pop,pop,hip hop,hip hop,pop,r&b/soul,r&b/soul,pop,punk,country,pop,punk,r&b/soul
TREMCSO128F4215877,SOSVMLR12A6D4F7921,ARDCFNZ1187FB3DDB0,Enrique Iglesias,Ruleta Rusa,pop,hip hop,hip hop,reggae,hip hop,hip hop,reggae,latin,latin,latin,latin,latin,latin
TRMMVPU128F145EC99,SOTTMRS12A6D4F791C,ARDCFNZ1187FB3DDB0,Enrique Iglesias,Contigo,pop,hip hop,hip hop,latin,hip hop,hip hop,latin,folk,latin,latin,folk,latin,latin
TRFKPYW128F92F21C5,SOJHZAT12D02198B73,AR6PJ8R1187FB5AD70,Shakira,Años Luz,pop,hip hop,hip hop,reggae,hip hop,hip hop,reggae,latin,latin,latin,latin,latin,latin
TRCUKHR128F92DF656,SOCWCZN12A8C14388F,ARQ32IT1187FB589D3,Sara Bareilles,Love Song,pop,r&b/soul,hip hop,r&b/soul,r&b/soul,pop,hip hop,punk,rock,blues,rock,punk,punk
TRDLWAP128F428F6B9,SORXKZB12AF72A1F72,AR0S7TA1187FB4D024,Christina Aguilera,Candyman,pop,hip hop,r&b/soul,hip hop,r&b/soul,hip hop,r&b/soul,r&b/soul,r&b/soul,hip hop,hip hop,r&b/soul,r&b/soul
TRPEWXU12903CE6EA2,SONLEKN12AC9618818,ARVOZXD12454A4CC66,Selena Gomez & The Scene,Tell Me Something I Don't Know,pop,r&b/soul,hip hop,r&b/soul,r&b/soul,r&b/soul,latin,latin,r&b/soul,pop,country,r&b/soul,pop
TRAYJOF128F92F9EEA,SOAYXCJ12AB0183822,ARJGIOD1187B9AE920,Kelly Clarkson,Cry,pop,r&b/soul,hip hop,hip hop,hip hop,r&b/soul,punk,punk,jazz,rock,punk,r&b/soul,hip hop
TRARKBB128F92E9468,SORUPLB12A8C14211F,ARFWL8S1187B9B4B44,Céline Dion,Zora sourit,pop,hip hop,hip hop,hip hop,hip hop,hip hop,hip hop,electronic,pop,pop,electronic,pop,pop
TRFBXJZ128F92D25C0,SOZGQFY12A8C140D8B,ARUFTTR1187FB3A4B0,Newsboys,Dance,pop,r&b/soul,hip hop,hip hop,reggae,jazz,hip hop,rock,reggae,reggae,reggae,metal,metal
TRICXDK128F92CBC3C,SOXWHWP12A8C1440F8,ARFWL8S1187B9B4B44,Céline Dion,Partout Je Vois,pop,hip hop,hip hop,reggae,hip hop,reggae,hip hop,pop,classical,electronic,pop,classical,electronic
TRZNHJN128F4293FC2,SOVODWN12D02199268,ARJGIOD1187B9AE920,Kelly Clarkson,Anytime,pop,r&b/soul,r&b/soul,hip hop,r&b/soul,latin,r&b/soul,r&b/soul,r&b/soul,r&b/soul,r&b/soul,r&b/soul,latin
TRPKKZG128F92E495A,SOODGZY12A8C141F44,ARQEBGJ122E6447D2B,Edward Sharpe & The Magnetic Zeros,Simplest Love,pop,r&b/soul,hip hop,hip hop,blues,r&b/soul,r&b/soul,blues,folk,country,blues,folk,country
TRVPPSC128F92EC9C2,SORRVTP12A8C13FFAF,ARQ2I6K1187FB59949,Colbie Caillat,Midnight Bottle,pop,r&b/soul,hip hop,hip hop,hip hop,r&b/soul,punk,country,punk,country,country,country,punk
TRCJADX128F428D3E0,SOKPSGM12A8C1381DE,AR03BDP1187FB5B324,Britney Spears,Let Me Be,pop,hip hop,r&b/soul,hip hop,hip hop,pop,r&b/soul,r&b/soul,blues,r&b/soul,r&b/soul,blues,r&b/soul
TRKJKJV128F425E247,SOEMDUJ12A8AE460E2,ARW9FP41187B98C2A7,Annie Lennox,Big Sky,pop,r&b/soul,hip hop,pop,pop,hip hop,r&b/soul,electronic,classical,metal,electronic,classical,metal
TRXMQNH128F4287D61,SOSHPHO12A58A7D1F5,AR30R5E1187B9AD78A,Whitney Houston,Thinking About You,pop,hip hop,hip hop,hip hop,hip hop,r&b/soul,r&b/soul,blues,rock,rock,blues,rock,rock
TRXXPYK128F14805B7,SOYLXQZ12A6D4F99CA,AR9W3X91187FB3994C,Phil Collins,A Groovy Kind Of Love (Live),pop,pop,rock,r&b/soul,pop,jazz,reggae,country,jazz,r&b/soul,country,jazz,r&b/soul
TRGQFUZ128F92ED646,SORBUNE12AB017CDD2,AR65K7A1187FB4DAA4,Beyoncé,That's Why You're Beautiful,pop,r&b/soul,pop,hip hop,r&b/soul,folk,metal,folk,classical,jazz,folk,classical,jazz
TRPAJJF128F428D18A,SOIHYXH12D0219A26C,AR30R5E1187B9AD78A,Whitney Houston,Step By Step,pop,hip hop,r&b/soul,hip hop,electronic,jazz,blues,blues,electronic,jazz,blues,electronic,jazz
TRLPDIB128F42289CC,SOOVOWN12A8AE46AA6,AR03BDP1187FB5B324,Britney Spears,Piece Of Me (Main Version),pop,hip hop,hip hop,hip hop,electronic,hip hop,latin,electronic,punk,blues,electronic,punk,pop
TRJTTMZ128F930924B,SOLDVYF12AB017D892,AR03BDP1187FB5B324,Britney Spears,Can't Make You Love Me,pop,r&b/soul,hip hop,r&b/soul,r&b/soul,reggae,pop,pop,r&b/soul,punk,pop,r&b/soul,punk
TRKGGHK128F42999EF,SOQBVLW12A8C13B29C,AR03BDP1187FB5B324,Britney Spears,Girl In The Mirror,pop,r&b/soul,hip hop,hip hop,electronic,r&b/soul,hip hop,punk,classical,metal,punk,r&b/soul,electronic
TRLTYLK128F92FE6FF,SOWVIEO12AB0182D10,AR03BDP1187FB5B324,Britney Spears,Radar,pop,hip hop,r&b/soul,hip hop,hip hop,hip hop,r&b/soul,hip hop,r&b/soul,metal,hip hop,r&b/soul,hip hop
TRNEGIP128F4296261,SOGQSNV12A8C139B54,AR03BDP1187FB5B324,Britney Spears,When Your Eyes Say It,pop,r&b/soul,hip hop,reggae,r&b/soul,classical,pop,electronic,r&b/soul,rock,electronic,r&b/soul,r&b/soul
TRUWOUE128F14867BF,SOAEEWF12A6D4FAD71,AR6LZB61187B9AF431,Depeche Mode,Precious (Live In Milan),pop,r&b/soul,metal,hip hop,r&b/soul,hip hop,r&b/soul,r&b/soul,rock,punk,r&b/soul,rock,punk
TRFJKWU12903CC37B1,SOLXVSH12AB018BE14,AR5K3CW1187FB45B46,Crystal Castles,Insectica,punk,hip hop,rock,hip hop,rock,hip hop,r&b/soul,jazz,metal,electronic,jazz,metal,classical
TRVEUUV128F428AB29,SOEFPNV12A8C13A346,ARACDPV1187FB58DF4,Motion City Soundtrack,Cambridge (Album Version),punk,hip hop,hip hop,r&b/soul,r&b/soul,r&b/soul,hip hop,metal,folk,r&b/soul,metal,folk,r&b/soul
TRMZJSE12903D00E60,SOZGAOO12AB017EBA2,ARACDPV1187FB58DF4,Motion City Soundtrack,Disappear,punk,r&b/soul,hip hop,hip hop,classical,folk,folk,folk,pop,country,folk,pop,classical
TRIGZIY128F42348C1,SOWMAZE12A58A79390,ARACDPV1187FB58DF4,Motion City Soundtrack,Fell in Love Without You (Cd),punk,hip hop,hip hop,hip hop,hip hop,metal,punk,jazz,punk,hip hop,jazz,punk,hip hop
TRZGUYI128F42368DF,SOGAERS12A58A7F67D,ARACDPV1187FB58DF4,Motion City Soundtrack,Point Of Extinction (Cd),punk,r&b/soul,hip hop,reggae,hip hop,reggae,reggae,electronic,reggae,blues,electronic,reggae,hip hop
TRJQRJO12903D00E65,SOBMDGH12AC3DF9D80,ARACDPV1187FB58DF4,Motion City Soundtrack,Stand Too Close,punk,hip hop,r&b/soul,hip hop,hip hop,r&b/soul,hip hop,r&b/soul,rock,reggae,r&b/soul,hip hop,rock
TRQMNKZ12903D00E5B,SOSEINE12AC3DF608E,ARACDPV1187FB58DF4,Motion City Soundtrack,Worker Bee,punk,hip hop,hip hop,metal,hip hop,folk,hip hop,folk,country,pop,folk,country,pop
TRMZSJY128F4255BE9,SOGKVVX12A81C224D1,ARNBMT71187B993523,Interpol,Mind Over Time,punk,hip hop,rock,hip hop,rock,r&b/soul,rock,metal,metal,rock,metal,metal,rock
TRVQHEV128F4259AB2,SOYQVWF12D0219A2C4,AR13CXU1187B9AD30A,The Clash,I Fought The Law,punk,r&b/soul,hip hop,hip hop,r&b/soul,pop,blues,blues,r&b/soul,jazz,blues,r&b/soul,jazz
TRVMLEW128F425A82D,SOFEOUD12D021B1FC4,AR13CXU1187B9AD30A,The Clash,The Magnificent Seven,punk,r&b/soul,hip hop,pop,pop,r&b/soul,hip hop,blues,jazz,blues,blues,r&b/soul,blues
TRWVZBZ128F1462E08,SOKLVHU12A6D4F4778,AR048JZ1187B9AEB85,Yellowcard,Believe,punk,r&b/soul,r&b/soul,hip hop,r&b/soul,r&b/soul,r&b/soul,r&b/soul,r&b/soul,reggae,r&b/soul,r&b/soul,reggae
TRQYGUV128F1462E01,SOTEFLI12A6D4F4771,AR048JZ1187B9AEB85,Yellowcard,Empty Apartment,punk,r&b/soul,hip hop,hip hop,r&b/soul,punk,r&b/soul,punk,country,jazz,punk,country,jazz
TRBKLDM128F427D0DA,SOMGXHN12A58A7929F,ARZWK2R1187B98F09F,Rise Against,But Tonight We Dance,punk,hip hop,metal,r&b/soul,hip hop,blues,r&b/soul,electronic,jazz,punk,electronic,jazz,punk
TRKSDBX128F9345DC9,SOZQVQL12AB01860A8,ARZWK2R1187B98F09F,Rise Against,Faint Resemblance,punk,r&b/soul,hip hop,hip hop,r&b/soul,r&b/soul,metal,electronic,r&b/soul,electronic,r&b/soul,electronic,electronic
TRMGOLR128F933A7DB,SOYDERO12A6D4F72BC,ARZWK2R1187B98F09F,Rise Against,Survive,punk,hip hop,r&b/soul,hip hop,hip hop,rock,r&b/soul,country,rock,rock,rock,country,rock
TRFNVPY128F92D2626,SOUKLPY12A8C1451A8,ARZWK2R1187B98F09F,Rise Against,The Dirt Whispered,punk,hip hop,folk,hip hop,r&b/soul,hip hop,folk,electronic,electronic,punk,electronic,punk,pop
TRPSYVF128F428A446,SOQAAVL12A8C13C158,ARP28RX1187B9AF6C4,The Offspring,Get It Right (Album Version),punk,hip hop,r&b/soul,hip hop,hip hop,pop,r&b/soul,rock,rock,punk,rock,punk,rock
TROGTUS128F932D6CB,SOSVNOS12AB01831D7,ARP28RX1187B9AF6C4,The Offspring,Want You Bad,punk,r&b/soul,hip hop,pop,pop,hip hop,pop,punk,pop,punk,pop,punk,punk
TRZVPFY128F92E19DF,SOPXOZV12AAF3B462D,ARP28RX1187B9AF6C4,The Offspring,Staring At The Sun,punk,hip hop,electronic,reggae,electronic,reggae,pop,electronic,reggae,rock,electronic,reggae,rock
TRGAEVY128F428BEF6,SOWLEBB12A8C13972F,AR46CAD1187FB4D84B,Bad Religion,Operation Rescue,punk,r&b/soul,electronic,reggae,r&b/soul,reggae,electronic,reggae,pop,country,reggae,pop,electronic
TRPTWJT128F422F239,SOAOSYE12A6D4FB832,AR10USD1187B99F3F1,Silverstein,When Broken Is Easily Fixed (Album Version),punk,electronic,hip hop,hip hop,metal,punk,metal,metal,metal,punk,metal,metal,punk
TRPYGVQ128E078EFE9,SOEDBQL12A670213B3,ARWA6NT1187FB3F15C,The Cure,Want,punk,hip hop,hip hop,r&b/soul,r&b/soul,hip hop,reggae,r&b/soul,reggae,hip hop,r&b/soul,reggae,hip hop
TRJNMGP128F92E0427,SOGXZZI12AAF3B2704,AR8UICP11C8A4154FD,Hey Monday,Josey,punk,hip hop,hip hop,hip hop,pop,reggae,reggae,reggae,punk,rock,reggae,punk,folk
TRVWMAR128F425A2DA,SOMFMFC12A8AE45B47,AR13CXU1187B9AD30A,The Clash,1-2 Crush On You,punk,r&b/soul,pop,jazz,pop,jazz,hip hop,rock,jazz,blues,jazz,rock,hip hop
TRCKZBM128F425A2DD,SOJPDPR12A8AE45B50,AR13CXU1187B9AD30A,The Clash,Brand New Cadillac,punk,hip hop,hip hop,electronic,electronic,hip hop,blues,classical,electronic,blues,classical,electronic,r&b/soul
TRCFCHA128F4259A75,SORYRRU12A8AE45B60,AR13CXU1187B9AD30A,The Clash,Cool Confusion,punk,hip hop,hip hop,hip hop,r&b/soul,r&b/soul,hip hop,punk,punk,r&b/soul,punk,blues,punk
TRYSJKQ128F4259A73,SOKVAFU12A8AE46882,AR13CXU1187B9AD30A,The Clash,First Night Back In London,punk,hip hop,r&b/soul,hip hop,hip hop,hip hop,jazz,punk,rock,blues,punk,hip hop,hip hop
TRAQKVC128F425E65C,SOUTRYP12A8AE46BC6,AR13CXU1187B9AD30A,The Clash,Inoculated City,punk,hip hop,metal,hip hop,metal,folk,hip hop,electronic,punk,blues,punk,folk,electronic
TRUASIU128F425A1D7,SOKPHTL12A8AE47058,AR13CXU1187B9AD30A,The Clash,Lost In The Supermarket,punk,r&b/soul,hip hop,hip hop,electronic,hip hop,punk,rock,jazz,electronic,rock,jazz,hip hop
TROLGMC128F4259BB8,SOMAATM12A8AE45E6A,AR13CXU1187B9AD30A,The Clash,Overpowered By Funk,punk,electronic,r&b/soul,r&b/soul,electronic,r&b/soul,r&b/soul,r&b/soul,r&b/soul,electronic,r&b/soul,r&b/soul,r&b/soul
TRMQMTC128F428A516,SOSTMID12A8C13A27B,AR46CAD1187FB4D84B,Bad Religion,Automatic Man (Album Version),punk,hip hop,r&b/soul,hip hop,hip hop,jazz,hip hop,jazz,pop,metal,jazz,metal,pop
TRQENBA128F426093C,SOQLMHB12A8C1384BF,AR46CAD1187FB4D84B,Bad Religion,Chimaera (Album Version),punk,r&b/soul,hip hop,hip hop,r&b/soul,r&b/soul,hip hop,r&b/soul,punk,classical,r&b/soul,classical,punk
TRJCXHB128F428AC5B,SOLDKOL12A8C1392D1,AR46CAD1187FB4D84B,Bad Religion,Damned to Be Free (Album Version),punk,r&b/soul,electronic,hip hop,electronic,hip hop,pop,metal,metal,punk,hip hop,metal,metal
TRHWAPL128F428BEEE,SOSHLOP12A8C13971C,AR46CAD1187FB4D84B,Bad Religion,Get Off,punk,r&b/soul,hip hop,hip hop,hip hop,hip hop,hip hop,reggae,r&b/soul,jazz,r&b/soul,hip hop,hip hop
TRHYIAH128F14825EC,SOLIECS12A6310F220,AROBHK51187B9AD82B,Funeral For A Friend,Juneau,punk,hip hop,electronic,metal,r&b/soul,electronic,rock,hip hop,r&b/soul,jazz,hip hop,r&b/soul,jazz
TRWMODL128F92E7E2A,SOLOBYS12AB017B614,ARUUP451187B9AF56E,Wire,Another The letter,punk,metal,hip hop,metal,metal,pop,pop,metal,pop,metal,metal,pop,country
TRABGYE128E078278A,SODQTSE12A6310D90B,ARUUP451187B9AF56E,Wire,Strange,punk,hip hop,pop,metal,metal,pop,reggae,jazz,rock,folk,jazz,rock,reggae
TRBAQPR128F92F4AB0,SODLLJJ12A8C141D54,ARDT4K91187FB53602,The Wonder Years,Dude_ What Is a Land Pirate?,punk,r&b/soul,hip hop,hip hop,hip hop,r&b/soul,hip hop,rock,pop,metal,pop,metal,rock
TRVOTRF128F148AE44,SOYCTSV12A6D4FB43C,ARMKNC21187FB4696B,Dashboard Confessional,Again I Go Unnoticed,punk,hip hop,electronic,r&b/soul,r&b/soul,r&b/soul,r&b/soul,rock,reggae,r&b/soul,rock,r&b/soul,reggae
TRRERUT128F1477144,SOWSXYV12A58A7CCC3,ARMKNC21187FB4696B,Dashboard Confessional,Carry This Picture,punk,hip hop,hip hop,hip hop,hip hop,folk,r&b/soul,folk,electronic,r&b/soul,folk,r&b/soul,electronic
TRHGTHE128F428B4C3,SOVJEHL12A8C13B495,ARPDVPJ1187B9ADBE9,Usher,U R The One,r&b/soul,r&b/soul,reggae,r&b/soul,r&b/soul,r&b/soul,electronic,r&b/soul,pop,folk,r&b/soul,pop,r&b/soul
TREIEOO128F42B0099,SOJPTRM12A8C14003B,ARXOTQH1187FB57084,Chris Brown,Ain't No Way (You Won't Love Me),r&b/soul,r&b/soul,hip hop,hip hop,hip hop,r&b/soul,r&b/soul,hip hop,r&b/soul,hip hop,r&b/soul,hip hop,hip hop
TRRZSBO128F428BE44,SOGEKBX12A8C13ACE1,ARPDVPJ1187B9ADBE9,Usher,Nice & Slow,r&b/soul,hip hop,hip hop,r&b/soul,r&b/soul,r&b/soul,hip hop,hip hop,r&b/soul,hip hop,r&b/soul,hip hop,hip hop
TRMZSRG128F428BE3F,SOPEKWP12A8C138692,ARPDVPJ1187B9ADBE9,Usher,Roni,r&b/soul,r&b/soul,hip hop,hip hop,pop,country,jazz,blues,blues,rock,blues,blues,folk
TRENECR128F92DAC48,SOOPTMD12A8AE46BFE,ARXOTQH1187FB57084,Chris Brown,Damage,r&b/soul,r&b/soul,hip hop,hip hop,pop,r&b/soul,hip hop,pop,punk,pop,hip hop,r&b/soul,r&b/soul
TRIAONH128F9340E62,SOCTATF12A58A77508,ARXOTQH1187FB57084,Chris Brown,Gotta Be Ur Man,r&b/soul,hip hop,r&b/soul,pop,hip hop,pop,hip hop,blues,hip hop,rock,hip hop,blues,r&b/soul
TRFBNCQ128F9302AD9,SORWAEG12AB0181063,ARCGJ6U1187FB4D01F,Akon,Birthmark,r&b/soul,r&b/soul,hip hop,hip hop,r&b/soul,hip hop,r&b/soul,blues,r&b/soul,r&b/soul,r&b/soul,blues,blues
TRPZAPZ128F9341D3E,SOUFNEL12D021B2AEB,ARLMXEA1187B9A7D04,R. Kelly,Don't You Say No,r&b/soul,r&b/soul,hip hop,hip hop,hip hop,hip hop,reggae,punk,pop,reggae,punk,pop,r&b/soul
TRGHYGG12903CAC100,SORLWRB12D02199388,ARLMXEA1187B9A7D04,R. Kelly,Kickin' It With Your Girlfriend,r&b/soul,r&b/soul,hip hop,hip hop,r&b/soul,r&b/soul,jazz,rock,jazz,r&b/soul,r&b/soul,r&b/soul,jazz
TRNEYNN128F92C21F7,SOZEFCO12D02193313,ARLMXEA1187B9A7D04,R. Kelly,Rise Up,r&b/soul,r&b/soul,hip hop,hip hop,hip hop,electronic,hip hop,hip hop,country,pop,hip hop,country,pop
TRRSRXG128E07888AF,SOTFWWF12A67020F44,ARKSZW81187B9B695D,Mariah Carey,Joy Ride,r&b/soul,hip hop,r&b/soul,hip hop,r&b/soul,r&b/soul,r&b/soul,r&b/soul,r&b/soul,electronic,r&b/soul,r&b/soul,jazz
TRONPIZ128F1454219,SOKLOOH12A6D4F6EED,ARKSZW81187B9B695D,Mariah Carey,Sprung,r&b/soul,hip hop,rock,hip hop,hip hop,rock,r&b/soul,rock,punk,rock,rock,punk,rock
TRJKYAO128F427420D,SOSEWHU12A8AE484E5,ARKSZW81187B9B695D,Luther Vandross,Never Too Much,r&b/soul,hip hop,r&b/soul,hip hop,r&b/soul,r&b/soul,country,reggae,r&b/soul,jazz,reggae,r&b/soul,jazz
TRYGRKO128F9343244,SOMBFBA12A8C13D236,ARLMXEA1187B9A7D04,R. Kelly,Chocolate Factory,r&b/soul,r&b/soul,reggae,r&b/soul,r&b/soul,r&b/soul,reggae,r&b/soul,reggae,pop,r&b/soul,reggae,pop
TROIJDA128F9341E70,SOCUXGX12A8C13B78C,ARLMXEA1187B9A7D04,R. Kelly,I Mean (I Don't Mean It),r&b/soul,r&b/soul,hip hop,blues,r&b/soul,r&b/soul,blues,rock,reggae,r&b/soul,rock,r&b/soul,r&b/soul
TRXTJGV12903CAC0F8,SOJYYAN12A58A790B1,ARLMXEA1187B9A7D04,R. Kelly,In The Kitchen,r&b/soul,hip hop,hip hop,r&b/soul,hip hop,hip hop,hip hop,hip hop,jazz,rock,hip hop,jazz,rock
TRTWRQD12903CA9E3B,SOCDGAR12AB018CE44,AR52EZT1187B9900BF,Alicia Keys,Distance And Time,r&b/soul,hip hop,r&b/soul,hip hop,r&b/soul,rock,latin,pop,r&b/soul,rock,r&b/soul,jazz,pop
TRWPMRK12903CCDA98,SOWGUXF12AB0185700,AR52EZT1187B9900BF,Alicia Keys,Lover Man,r&b/soul,r&b/soul,hip hop,metal,pop,r&b/soul,hip hop,blues,jazz,blues,blues,jazz,blues
TRMTTBA128F429A7EC,SOSYUFF12A8C13C104,AR52EZT1187B9900BF,Alicia Keys,Nobody Not Really (Interlude),r&b/soul,r&b/soul,hip hop,hip hop,blues,r&b/soul,rock,rock,r&b/soul,punk,rock,punk,r&b/soul
TRWCVWH128F4284EE5,SOIYWLQ12AF729E318,AR52EZT1187B9900BF,Alicia Keys,Piano & I,r&b/soul,r&b/soul,hip hop,hip hop,hip hop,hip hop,hip hop,metal,hip hop,electronic,metal,hip hop,r&b/soul
TRQQLZD128F425E9BC,SOYSABZ12A58A7CAE3,AR52EZT1187B9900BF,Alicia Keys,Tell You Something (Nana's Reprise),r&b/soul,r&b/soul,rock,hip hop,rock,hip hop,r&b/soul,electronic,folk,punk,rock,electronic,folk
TREAJBV12903CCDA96,SOVRMZU12AB017FE90,AR52EZT1187B9900BF,Alicia Keys,Try Sleeping With A Broken Heart,r&b/soul,r&b/soul,hip hop,folk,folk,r&b/soul,blues,folk,reggae,jazz,folk,r&b/soul,country
TRDFWVZ128F4284EF0,SODFKEG12AF72A4E66,AR52EZT1187B9900BF,Alicia Keys,Why Do I Feel So Sad,r&b/soul,r&b/soul,hip hop,jazz,r&b/soul,electronic,jazz,electronic,folk,punk,folk,electronic,punk
TRFRUCJ128F4284EF2,SOKILIB12D021B411C,AR52EZT1187B9900BF,Alicia Keys,Lovin U,r&b/soul,r&b/soul,r&b/soul,r&b/soul,r&b/soul,r&b/soul,r&b/soul,r&b/soul,electronic,jazz,r&b/soul,electronic,jazz
TRXONIT128F9355F39,SOMSIJG12AF72AD5CE,ARQFENL121318C58A6,Jeremih,My Ride,r&b/soul,hip hop,hip hop,hip hop,hip hop,hip hop,hip hop,hip hop,r&b/soul,r&b/soul,hip hop,r&b/soul,r&b/soul
TRURHNH128F9355F33,SONEKBK12AB017C335,ARQFENL121318C58A6,Jeremih,Starting All Over,r&b/soul,r&b/soul,hip hop,hip hop,hip hop,hip hop,hip hop,country,hip hop,blues,country,hip hop,hip hop
TRBVOUE128F92F4B3E,SOLYDSR12D021902F1,ARIL5841187FB5C061,Duffy,Oh Boy,r&b/soul,r&b/soul,hip hop,hip hop,folk,folk,rock,rock,folk,rock,folk,rock,rock
TRTAKII128F92E4449,SOKHIOI12A8C141E73,AR9B7FG1187B9A5C96,Jay Sean,Maybe,r&b/soul,hip hop,r&b/soul,hip hop,hip hop,r&b/soul,r&b/soul,reggae,rock,jazz,reggae,hip hop,rock
TRSHMDQ128F422C1D6,SOZBCSN12A8AE46F93,AR9B7FG1187B9A5C96,Jay Sean,Stuck In the Middle,r&b/soul,r&b/soul,hip hop,hip hop,r&b/soul,hip hop,r&b/soul,pop,country,hip hop,pop,country,hip hop
TRENMSO128F42AF485,SOUXXLG12A8C13EB34,AR8DTD41187FB51ED9,Fantasia,Bump What Your Friends Say,r&b/soul,r&b/soul,hip hop,hip hop,hip hop,hip hop,folk,r&b/soul,pop,country,r&b/soul,folk,pop
